chrom start1 stop1 start2 stop2 strains
0 2198623 2198975 2198633 2199007 4,6,9,10,13,14,19,20
0 2196531 2196968 2199263 2199567 12
0 22160922 22161761 22172251 22173382 1,8,11
0 2242665 2242915 2243011 2243279 17
0 22628964 22629818 22639335 22640045 20
0 22634141 22634321 22643423 22643599 3,9
0 22645120 22645279 22646947 22647046 2
0 22677598 22678043 22680655 22681118 10
0 2273148 2273480 2273339 2273811 12
0 23042679 23043202 23042680 23043432 16
0 23060739 23060815 23073005 23073112 9
0 23153724 23153807 23162791 23162933 8
0 23185319 23185594 23187693 23187852 7
0 23296027 23296167 23298304 23298592 3,5,7,9
0 23446196 23446617 23449384 23449515 10,17,19
0 23599788 23600227 23603786 23604078 1
0 2397145 2398958 2398931 2400994 8,9,19
0 24060323 24060648 24064243 24064564 5
0 24089765 24090159 24093639 24094008 7
0 2540641 2540981 2540657 2541141 6,8,9
0 26147 26522 26199 26547 9
0 2845569 2845834 2845593 2845861 3
0 282949 283178 286220 286511 17
0 2885163 2885370 2885178 2885371 6
0 30811 30943 30840 31109 8
0 3177872 3178191 3188321 3189471 8
0 3186737 3187731 3192717 3192935 10
0 3185710 3187214 3194395 3196869 8,10
0 3186662 3189274 3198746 3199513 2
0 343902 344350 347742 348093 19
0 3598689 3598931 3598778 3598934 20
0 3723736 3723973 3727065 3727362 13
0 3731290 3731375 3731331 3731427 18
0 37747 38437 37748 38439 4
0 3813460 3813747 3813481 3813774 2
0 3975084 3975199 3975096 3975219 16
0 4011112 4011337 4013805 4013997 20
0 4230001 4230145 4232904 4233079 14
0 424826 425086 424890 425127 10
0 4328488 4328721 4328625 4328779 5,10,18
0 4481771 4481828 4481863 4481918 4
0 4498924 4499218 4499116 4499419 4
0 4652609 4652799 4652641 4652847 17
0 4748069 4748299 4750462 4750627 11
0 4779400 4779992 4779459 4780127 5,6,11,14,17,18,20
0 47994 48406 48009 48461 3
0 4843038 4843419 4843910 4844658 9
0 4845429 4845651 4848632 4848763 19
0 4859185 4859261 4859215 4859292 2
0 49057 49337 49089 49366 7
0 503084 503344 503238 503378 19
0 5038513 5038589 5043054 5043130 8
0 5058005 5058114 5058508 5058707 1
0 53912 54118 53945 54140 8
0 5426366 5426619 5426480 5426705 20
0 5465772 5465848 5466420 5466496 4
0 5482619 5483821 5482719 5483828 3,15,19
0 56883 57412 57092 57460 1,3,14,19
0 5762423 5762685 5766791 5767079 13
0 5835289 5835949 5835290 5836028 4
0 5878672 5878831 5878685 5878851 1,5,12
0 5966773 5967273 5970670 5971170 6
0 6043512 6043725 6043559 6043814 3,12
0 6136529 6136741 6136613 6136847 5,13
0 6147818 6147951 6147832 6147975 18
0 6408068 6408159 6408307 6408423 15
0 6615959 6616272 6616564 6616840 11
0 6617562 6617638 6618680 6618756 8
0 6853202 6854570 6856030 6857398 1,2,3,4,5,6,7,8,9,10,12,13,15,16,17,18,19
0 6858686 6858762 6858804 6858880 4
0 6884747 6885127 6887109 6887564 9
0 7060153 7060287 7060163 7060310 2,13
0 7337103 7337501 7337104 7337528 2
0 7400265 7400418 7400285 7400434 19
0 757843 758117 757892 758209 3
0 7643207 7643833 7646697 7647178 6
0 7665669 7666379 7669882 7670924 3,4,6,8
0 7731981 7732480 7736006 7736528 3
0 7937194 7937313 7937210 7937319 8,18,19
0 8020913 8020999 8021009 8021121 2
0 8087162 8087300 8088520 8088650 19
0 8230721 8231208 8232433 8232840 10
0 8234774 8235051 8234835 8235082 11
0 8269178 8269582 8269658 8271229 1,3,5,7,10,11,12,14,16,18,19
0 8280380 8281712 8280389 8281789 2,3,4,5,6,7,8,9,10,12,15,16,17,18,19,20
0 8272090 8272314 8280416 8281797 6,9,20
0 8269352 8269533 8280578 8281303 4,12,20
0 833632 833784 833641 833787 8,9,18
0 8344311 8344488 8344441 8344720 8
0 8363217 8363300 8363232 8363318 20
0 8384657 8384921 8389521 8389869 1
0 8462099 8462175 8463118 8463194 3
0 8645355 8645698 8645393 8645729 6,17,19
0 7449 7698 8675 8896 13
0 8735178 8735625 8735535 8735793 2,11,15
0 8851539 8852363 8851567 8852364 3
0 8857182 8857565 8857294 8857642 2
0 9035038 9035226 9035850 9035936 1,5
0 9245383 9245443 9245393 9245534 9
0 9334702 9334832 9334752 9334846 18
0 9592 9744 9608 9748 18
0 9934566 9934658 9934605 9934681 6
0 9935517 9935593 9935683 9935759 8
1 10005642 10005872 10006121 10006380 7
1 10062002 10062118 10062004 10062126 18
1 10260799 10260875 10260907 10260983 4
1 10344910 10345035 10345195 10345378 8,20
1 10348256 10348380 10350768 10350937 8
1 10353409 10353543 10357303 10357552 1
1 1051430 1053424 1051431 1053425 8
1 10552474 10552935 10555312 10555787 3
1 10585970 10587515 10586009 10587591 1,3,4,5,6,7,8,9,10,11,15,16,18,19,20
1 10643827 10644279 10645284 10645436 3
1 10672002 10672159 10672014 10672316 3
1 108667 108959 108675 108970 19
1 10873174 10873730 10875584 10876328 6,8,9,10,12,18
1 11109828 11109961 11111326 11111492 1,4,5,6
1 11411312 11411388 11413417 11413493 3
1 11412985 11413343 11415934 11416198 8
1 11531806 11532091 11531815 11532092 6,7,8,10
1 115508 115737 115534 115741 9
1 11618652 11618950 11620666 11620744 6
1 11616597 11616717 11622762 11622870 2
1 1162125 1162434 1162333 1162631 15
1 11616544 11616850 11627079 11627893 2,3,6,8,9,13,18,19
1 11623999 11624370 11627795 11627896 5
1 11616623 11616838 11633498 11633710 4
1 11619990 11620511 11634394 11635209 6
1 11624699 11626040 11634457 11635716 3,15
1 11628837 11628947 11634571 11634750 5
1 11727945 11728364 11728105 11728382 1,2,4,6,9,10,15,19,20
1 11870953 11871029 11872743 11872819 8
1 11893109 11893609 11897611 11898061 7
1 11903924 11903996 11903941 11904007 20
1 11927364 11927534 11927371 11927539 7,10
1 1195310 1195579 1197465 1197676 1
1 1198204 1198564 1198247 1198587 6,7,8,16
1 12012286 12012594 12013200 12013371 15
1 12184365 12184455 12184382 12184462 11
1 12314622 12314795 12314629 12314820 10
1 12360871 12360955 12360920 12361003 20
1 12379824 12380162 12379830 12380187 1
1 12511738 12511814 12511817 12511893 4
1 12516418 12516927 12520149 12520622 10
1 12540167 12540355 12540182 12540379 4,9,18
1 12578204 12578611 12578652 12578940 8
1 12589873 12590111 12593647 12593820 3,7,8,9,10,11,12
1 12616809 12616885 12616888 12616964 4
1 12647621 12647759 12647660 12647846 6
1 12694947 12695023 12695127 12695203 4
1 12770060 12770205 12770101 12770210 4,6,9,13
1 12817709 12817920 12817842 12817926 15
1 12979610 12979690 12982836 12983013 7
1 13058912 13059331 13059816 13060325 9
1 1317634 1318277 1318194 1318686 3
1 13310476 13310761 13311760 13311857 8
1 13467138 13467419 13467151 13467431 16
1 13531980 13532132 13532059 13532156 4
1 13549998 13550112 13550062 13550138 10,14
1 13575223 13575457 13575350 13575590 11
1 13658567 13658853 13660222 13660529 11,13,17,19
1 13796498 13796689 13796503 13796700 19
1 13818764 13818851 13818854 13818944 1
1 13928694 13928787 13932709 13933226 7,12,15,19,20
1 14025853 14026618 14025854 14026620 5
1 14056332 14056965 14056443 14056966 1,2,6,8,15,20
1 14059272 14059682 14059477 14059723 1,3,6,11,12,13,14,18,19
1 14060197 14060566 14065155 14065508 8
1 14060529 14060610 14065812 14065910 9
1 14670677 14670782 14670690 14670786 12
1 14672610 14672686 14672632 14672730 2
1 146434 147000 147139 147628 9
1 14740562 14740680 14740577 14740701 20
1 14844348 14844538 14850023 14850368 2
1 14917854 14918238 14917962 14918304 6,7
1 14931776 14932263 14933182 14933590 19
1 15008722 15008831 15008735 15008838 1,3,20
1 15037862 15037997 15037914 15038705 11,18
1 15118394 15120842 15120768 15122003 3,6,9
1 15197583 15197745 15197597 15197769 9,10,19
1 15377363 15377439 15379716 15379792 8
1 15412553 15412886 15414226 15414703 9
1 15475858 15476093 15475939 15476215 10
1 15515252 15515547 15517980 15518278 19
1 15587145 15587381 15587288 15587417 15
1 15623226 15623375 15623368 15623638 5
1 15701461 15701539 15701467 15701547 2
1 15790816 15790935 15790979 15791096 4
1 15805791 15805867 15826658 15826734 7
1 15922828 15922940 15922837 15922941 12
1 15990914 15991229 15990936 15992149 5
1 16006837 16007072 16006846 16007090 7
1 16018789 16019110 16021790 16022179 19
1 16088829 16089342 16091644 16091980 4
1 16173723 16173848 16173863 16173986 11,13
1 16220785 16221028 16227302 16227643 14
1 16245835 16246059 16245852 16246087 15
1 16226071 16226147 16249054 16249130 4
1 16253352 16253620 16257864 16258184 15
1 16333002 16333479 16335870 16336287 8
1 16475111 16475740 16476660 16476986 8
1 16627714 16628831 16627715 16628834 8
1 16694809 16695135 16695167 16695532 19
1 16702879 16703127 16705402 16705735 18
1 16734474 16734756 16734490 16734773 4
1 1689506 1689593 1689577 1689665 11,18
1 16910104 16910327 16911943 16912251 4
1 16969317 16969601 16969337 16969672 8
1 16977546 16977728 16977838 16977980 8
1 17001985 17002254 17002236 17002555 20
1 17089331 17089623 17092362 17092721 4
1 170361 171710 171112 171836 20
1 17112645 17112894 17115747 17115957 15,16
1 17237271 17237505 17237289 17237557 15
1 17264997 17266806 17264998 17266808 5
1 17288040 17288116 17288572 17288648 4
1 17480309 17480764 17480437 17480964 8
1 17479513 17479655 17482461 17482694 2
1 17477743 17478248 17483321 17483758 2,8,9
1 17489217 17489741 17491625 17492013 16,19
1 17827409 17827832 17829659 17829872 6
1 17930558 17930634 17930634 17930710 7
1 18369608 18370668 18369609 18370669 5
1 18562314 18563393 18562499 18563395 3,4,6,7,9,10
1 18560458 18560838 18563003 18563283 4
1 1860380 1860476 1861175 1861254 1
1 1859793 1860276 1864161 1864418 2,3,4,5,6,9,12,13,15,17,19
1 1858014 1858308 1866124 1866626 12,19
1 18662414 18663084 18662541 18663086 4
1 1860422 1860533 1866728 1866829 15
1 18681873 18682052 18681931 18682064 2
1 18818028 18818313 18818051 18818330 3,20
1 18836291 18836782 18841101 18841517 1
1 18854660 18854811 18854688 18854817 1
1 18911824 18912450 18912110 18912498 1,2,6,9
1 18963919 18964087 18964423 18964734 14
1 19007735 19008775 19007736 19008777 18
1 19209096 19209232 19209343 19209505 5
1 192491 193590 192492 193591 8
1 19375059 19376268 19375061 19376388 1,2,5,6,7,10,11,13,17,18,19
1 19411327 19411708 19413331 19413751 15
1 19460653 19460948 19462603 19462891 2
1 19483040 19483116 19483717 19483793 6
1 19481376 19481863 19483893 19484185 11
1 19461256 19461395 19484395 19484541 6
1 19540673 19540814 19540861 19541125 7
1 19682101 19682421 19682689 19682935 15
1 19715424 19715864 19715783 19716275 19
1 19783694 19783987 19786509 19786828 15
1 19846732 19846982 19846746 19846992 3,4,7,11,13,15,20
1 20057880 20058171 20059876 20060145 15
1 20187122 20187288 20187133 20187297 17
1 2014960 2015365 2019043 2019346 12
1 20204190 20204489 20204240 20204525 19
1 20236582 20237402 20237073 20237404 2
1 20258194 20258747 20258219 20258833 2,3,7,9,10,14,15,19
1 20334934 20335251 20338289 20339062 20
1 20361093 20361389 20361544 20361828 17
1 2032386 2032780 2036509 2036899 12
1 20405582 20405880 20408178 20408626 11
1 20409479 20409635 20409705 20409908 14
1 20422999 20423297 20423214 20423529 15
1 20460310 20460626 20463294 20463637 19
1 20494707 20495236 20498291 20498831 6
1 20508677 20508781 20509178 20509260 19
1 20508722 20509058 20510931 20511164 19
1 20518336 20518814 20524698 20525187 19
1 20581913 20582221 20585380 20585780 19
1 20585587 20585787 20586118 20586694 9,11,13,14,15,17,19
1 20592453 20592963 20594052 20594586 9
1 20625603 20625917 20627265 20627567 17
1 20633316 20633663 20634042 20634367 17
1 20650681 20651874 20650683 20651896 8
1 20669217 20669359 20669313 20669463 16,18
1 20679186 20679468 20680251 20680649 19
1 20701045 20701392 20701602 20702768 9
1 20822214 20822311 20826058 20826245 19
1 20851838 20851927 20856553 20856752 1,2,5,8,9,15,19
1 20867709 20867864 20867753 20868709 2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19
1 20873740 20874689 20874422 20874886 3
1 20869428 20869711 20875016 20875360 12,19
1 20904003 20904198 20906527 20907119 12,19
1 20901638 20901919 20909460 20909740 4
1 20966831 20967013 20971393 20971772 4
1 20994430 20995783 20994434 20995784 8
1 21039816 21040201 21041240 21041747 12
1 21051596 21051792 21051614 21051807 2,3,8,9,10,12
1 21069963 21070337 21070046 21070572 5,7,9,13,14,15,19
1 21070137 21070553 21072256 21072585 9,14,15
1 21106505 21106854 21107958 21108366 3
1 21138581 21138841 21141481 21141816 11
1 21268072 21268348 21268673 21268928 4
1 21289613 21289833 21293991 21294206 14
1 21306275 21306538 21310826 21311122 2
1 2136046 2137166 2136166 2137168 7
1 21377565 21377672 21386920 21387004 1
1 21392066 21392489 21396173 21396534 3,11,12,15,16,20
1 21473127 21473291 21473204 21473295 18
1 21579555 21579854 21582395 21582583 14
1 21697561 21697883 21701238 21701438 4
1 21695113 21695387 21702755 21703071 16,18
1 21725427 21725893 21727692 21728209 10
1 21750798 21750911 21758691 21758851 15
1 21762468 21762564 21778741 21778962 9
1 21767680 21767809 21782088 21782352 9
1 21809552 21810075 21813652 21814176 5,7
1 21853065 21853207 21861661 21861903 2
1 21860804 21861448 21863767 21864242 4,5,6,7,9,11,15,16,17,18,19,20
1 21869791 21870282 21882094 21882786 9
1 21869589 21870062 21889853 21890488 9
1 21888859 21889415 21890077 21890541 2,3,8,9,10,12,17
1 21926263 21926392 21928497 21928660 4
1 21938658 21938763 21945284 21945428 13,19
1 21956133 21956474 21969806 21970142 7,8,10
1 21981789 21981943 21983272 21983449 11
1 21985242 21985431 22000815 22000988 16,18
1 22076307 22076692 22080653 22081156 4,5,9,13,14,15,19
1 22089640 22089741 22092357 22092447 20
1 22134249 22134687 22134408 22134714 7
1 22142495 22143081 22143053 22143242 2,3,4,5,6,7,8,9,10,11,12,13,15,17,18,19
1 2215499 2215860 2215516 2215861 5
1 22170144 22170306 22173816 22174052 4
1 22183097 22183517 22188031 22188165 1,5,9,11,15,19,20
1 22202637 22202757 22205097 22205208 11
1 22210192 22210493 22212551 22213118 3
1 22210084 22210466 22213886 22214408 5
1 22217615 22217852 22221503 22221738 17
1 22229672 22230233 22240196 22240590 1,2,4,6,8,9,10,11,12,13,14,15,16,17,18,19,20
1 22250930 22251331 22252423 22252868 4,5,9,13,14,15,19
1 22249495 22250006 22252584 22253010 3
1 22299829 22299969 22300999 22301105 18
1 2229899 2230379 2233843 2234096 1,2,11,12,13,15
1 2281663 2281886 2282776 2283003 1
1 2405167 2405283 2407097 2407381 2,7,14
1 2406236 2407159 2407980 2408538 6
1 2420441 2420588 2420442 2420599 11
1 2521868 2522054 2526496 2526854 1
1 2556400 2556652 2557720 2557925 1
1 2667406 2667667 2669072 2669297 15
1 2715586 2715918 2720796 2721125 13
1 2726172 2726441 2731351 2731718 9
1 3125069 3125218 3129114 3129480 14
1 3288884 3289170 3288893 3289176 13
1 3334779 3335315 3335437 3335993 3
1 3396721 3396956 3396864 3397046 7,16,20
1 34508 35511 35332 35760 5
1 3639179 3639482 3642153 3642391 6,8
1 3688301 3689746 3688389 3689997 6,8
1 3696491 3696853 3696605 3697587 3,7,10,15,18,19
1 3748543 3748764 3748554 3748779 8,15,18,19
1 3824647 3824951 3824792 3825033 12
1 3979781 3979970 3979822 3980016 3
1 4024479 4024794 4025772 4026346 15
1 4137997 4138387 4142560 4143127 10
1 4151339 4151546 4151905 4152228 14
1 4316642 4316721 4316647 4316765 2
1 4351735 4352525 4351736 4352527 8
1 4450246 4450617 4456726 4457268 9
1 4507624 4508452 4508378 4509111 8
1 4561989 4562319 4562000 4563943 1,3,4,5,6,7,8,9,10,12,13,15,16,17,18,19,20
1 4595905 4596279 4602959 4603145 1
1 463976 464913 463978 465681 9
1 4707565 4707711 4707617 4707730 1,9
1 4764717 4764989 4771381 4771771 1
1 481149 481426 481201 481530 17
1 5026261 5027601 5026262 5027602 8
1 5056039 5056333 5058538 5058911 5
1 5104537 5104791 5104565 5104808 11
1 5150562 5150783 5150580 5150788 5
1 51845 52168 51972 52210 13
1 5214673 5214806 5214710 5214834 2
1 5311772 5312109 5314755 5315121 19
1 5488353 5488451 5488372 5488547 2,13
1 5579775 5579851 5579781 5579892 15
1 5619442 5619538 5619552 5619652 13
1 5717253 5717668 5721092 5721296 2
1 5725980 5726118 5726018 5726127 11,12
1 5823306 5823671 5823441 5823695 4,7,9,18,19
1 5945083 5945453 5948687 5949108 1
1 6038979 6039244 6043556 6043864 20
1 617863 618110 617937 618163 9
1 6328720 6329087 6335042 6335333 4
1 6403886 6404237 6404599 6404860 6
1 6405567 6405706 6405598 6405727 2
1 6538411 6538696 6540456 6540646 1
1 6552459 6552584 6556629 6556843 2
1 6625920 6626014 6630877 6630953 13
1 667694 668225 671752 672218 3
1 6774712 6775160 6776909 6777405 3
1 6855284 6855591 6857326 6857882 4
1 6924773 6925269 6925831 6926435 9
1 6985875 6986038 6985884 6986047 1,18
1 6989219 6989519 6992545 6992932 18
1 7043554 7043654 7045412 7045555 7
1 7043543 7046543 7046917 7048586 3,5,7,9,10
1 7050512 7051021 7050847 7051059 15,18
1 7051842 7052042 7051881 7052051 1,2,5,6,7,8,9,10,11,14,17,18,19,20
1 7100699 7100950 7103462 7103913 6
1 7132813 7133022 7132847 7133086 1,13
1 7166837 7167015 7171552 7171789 2
1 765868 766231 766133 766262 3,10
1 7700029 7700253 7700134 7700325 5,10,12,14
1 771354 771458 771375 771475 2
1 7766072 7766204 7766216 7766317 12
1 7771976 7772218 7772080 7772298 2,5,16,20
1 7782250 7782331 7782281 7782357 4
1 8316351 8316436 8318866 8319008 2
1 8350714 8350795 8352161 8352312 6,12
1 8353847 8353926 8355184 8355354 14
1 8355129 8355313 8355361 8355496 14
1 8569299 8569541 8569315 8569585 9
1 8575627 8575842 8575672 8575858 1
1 8806957 8807033 8807562 8807638 4
1 887894 887998 887908 888045 2
1 889029 889108 889047 889110 12,15
1 8956156 8956345 8956766 8957030 7
1 8985224 8985300 8985809 8985885 9
1 9039542 9039618 9039547 9039641 6
1 9087048 9087185 9087072 9087195 7
1 9097255 9097484 9097297 9097537 6
1 9282527 9283046 9282528 9283047 10
1 9376818 9376905 9376834 9376933 3,12,15
1 6211 6536 9384 9937 2
1 9417833 9417909 9419154 9419230 3
1 9567657 9567952 9567662 9568828 2,15,19
1 9638666 9639653 9638667 9639796 9,12,18
1 9635539 9635828 9642897 9643235 16,17
1 964546 964741 964603 964895 3,6,9,12,13,19,20
1 966613 966909 966668 966984 1,4,6,9,13,17,18,19
1 9787100 9787352 9787160 9787361 5
1 9787665 9787776 9787666 9787889 2,19
1 9807924 9808177 9808424 9808680 15
1 9816090 9816391 9818249 9818484 13
1 9824910 9825257 9827909 9828235 15
1 9850917 9851387 9854883 9855335 6
1 9929230 9929330 9929266 9929359 5
1 9967527 9967838 9967603 9967853 4,12,15,19
2 10199336 10199534 10208144 10208268 16
2 1029252 1029519 1029263 1029570 5
2 79391 79764 103830 104308 9,14,15
2 10405413 10405681 10405431 10405707 10
2 10455751 10455996 10458515 10459056 1,3,5,9,19
2 10699218 10700240 10700817 10701733 2,4,6,7,8,11,12,19
2 10705351 10706132 10710462 10711729 2,4,6,7,8,9,11,12,15,19
2 10822828 10824243 10824040 10825411 3,6
2 10880419 10880799 10880660 10881086 1,4,9
2 10954735 10955128 10956193 10956391 12
2 11060164 11060274 11061384 11061595 1,9
2 11199268 11199824 11201459 11201983 2,4,6,7,8,9,10,11,12,13,14,15,17,19,20
2 11216791 11217023 11218144 11218480 9
2 11275346 11275797 11277020 11277426 11,15
2 1131987 1132270 1133571 1133889 11
2 11397523 11397900 11398262 11398560 19
2 11480502 11480755 11480513 11480796 2
2 11488173 11488290 11488195 11488322 18
2 11522584 11523063 11522715 11523299 2,4,6,7,8,9,10,11,12,15,17,18,19,20
2 11551259 11551522 11553863 11554075 2,8
2 11670257 11670443 11673208 11673682 19
2 11770654 11771226 11772719 11773151 5
2 11814071 11814263 11814101 11814281 1
2 1192252 1192886 1197522 1198186 1,2,3,4,5,6,7,8,9,10,11,14,15,16,18,19,20
2 11984467 11984777 11988704 11988950 4
2 12086357 12086983 12086730 12087288 10
2 12092407 12093516 12092483 12093534 19
2 12091221 12091990 12094322 12095128 2,5,8,13,15,18,19
2 12089189 12089310 12095049 12095200 3
2 12175793 12176316 12177113 12177566 9
2 1220523 1220956 1223252 1223522 4,16,17
2 1234222 1234495 1234724 1235055 8
2 1233516 1233690 1236450 1236546 6
2 1240973 1241106 1244020 1244244 7
2 12442562 12442859 12442913 12443221 6
2 1248023 1248317 1248168 1248452 2
2 12531901 12532069 12536341 12536511 10
2 1254226 1254481 1254344 1254666 16,17
2 126303 127974 126525 128688 1,4,5,6,8,9,11,12,13,14,15,16,17,18,19,20
2 1267547 1267965 1269303 1269515 7,8,9,13,20
2 1265746 1265822 1283824 1283900 4
2 1283153 1283428 1285026 1285342 7,9,13,19,20
2 12873611 12874015 12873612 12874020 6,8,11,12,15,18,19
2 1296122 1296594 1298882 1299376 7,13,19,20
2 1298866 1299464 1301828 1302456 2,3,6,7,8,9,10,11,13,19,20
2 13042582 13042981 13048308 13049000 9
2 13052601 13052900 13054604 13054893 17
2 13123947 13124303 13124274 13124650 7
2 13363163 13363783 13364317 13365446 2,5,9
2 1335349 1335589 1339161 1339254 7
2 1340493 1340990 1343459 1343865 6
2 13593056 13593250 13597416 13597666 11
2 1359246 1359585 1363422 1363778 1
2 13635217 13635468 13635303 13635589 7
2 1370541 1370769 1370558 1370782 19
2 13853752 13854376 13858190 13858733 3
2 14037736 14037970 14037739 14038006 19
2 14260797 14262155 14261482 14262157 1
2 14287499 14287728 14287508 14287746 3
2 140351 140937 143109 143625 8,10
2 14372129 14372427 14375535 14375768 14
2 14409605 14409813 14414498 14414751 16
2 14457123 14457476 14460783 14461064 1
2 1458668 1458817 1458669 1458849 5
2 14776546 14776632 14776576 14776652 10
2 14915735 14916707 14921165 14922064 3,7,8,9,10,18,19
2 14917811 14918615 14921887 14922626 6
2 14921170 14921636 14922516 14923118 6,8,9,10
2 14916089 14917079 14924917 14925568 3,6,8,10,16,19
2 14922554 14922744 14925239 14925383 12,15,19
2 1490053 1490354 1493586 1493848 20
2 15097387 15097447 15099119 15099224 4
2 15128544 15128837 15130842 15131155 16
2 15155502 15155568 15156184 15156259 7
2 15224063 15224139 15225779 15225855 4
2 15243572 15243812 15248779 15249038 6
2 15260856 15261129 15260873 15261134 5
2 15320662 15321134 15323962 15324437 8
